tax_id,accepted_name,synonym,symbol,synonym_symbol,name
,,,ECREB2,ECBAA,Echinocereus baileyi Rose var. albispinus (Lahman) Backeb.
,,,ECREB2,ECREA2,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. albispinus (Lahman) L.D. Benson
,,,ECREB2,ECREB,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. baileyi (Rose) N.P. Taylor
,,,ECREF2,ECFI,Echinocereus fitchii Britton & Rose
,,,ECREF2,ECME3,Echinocereus melanocentrus Lowry
,,,ECREF2,ECREA,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. albertii L.D. Benson
,,,ECREF2,ECREF,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. fitchii (Britton & Rose) L.D. Benson
,,,ECREP2,ECCAP,"Echinocereus caespitosus (Engelm.) Engelm. var. perbellus (Britton & Rose) D. Weniger, nom. nud."
,,,ECREP2,ECPE3,Echinocereus perbellus Britton & Rose
,,,ECREP2,ECREP,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. perbellus (Britton & Rose) L.D. Benson
,,,ECRER4,ECCA2,Echinocereus caespitosus (Engelm.) Engelm.
,,,ECRER4,ECCAM,Echinocereus caespitosus (Engelm.) Engelm. var. minor Engelm.
,,,ECRER4,ECCAP2,"Echinocereus caespitosus (Engelm.) Engelm. var. purpureus D. Weniger, nom. nud."
,,,ECRER4,ECRER,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. reichenbachii
,,,ECRI3,CEPER,Cereus pectinatus (Scheidw.) Engelm. var. rigidissimus Engelm.
,,,ECRI3,ECPER,Echinocereus pectinatus (Scheidw.) Engelm. var. rigidissimus (Engelm.) Rümpler
,,,ECRO2,ECLL,Echinocereus ×lloydii Britton & Rose (pro sp.)
,,,ECRO2,ECLL2,"Echinocereus lloydii Britton & Rose, database artifact"
,,,ECRU4,ECCHR,"Echinocereus chloranthus (Engelm.) Haage var. russanthus (D. Weniger) Lamb. ex Rowley, nom. nud."
,,,ECST2,ECENS,Echinocereus enneacanthus Engelm. var. stramineus (Engelm.) L.D. Benson
,,,ECTE,HOTE7,Homalocephala texensis (Hopffer) Britton & Rose
,,,ECTRT,ECKU,Echinocereus kunzei Guerke
,,,ECTRT,ECTRG,Echinocereus triglochidiatus Engelm. var. gonacanthus (Engelm. & J.M. Bigelow) Boissev.
,,,ECTRT,ECTRT2,Echinocereus triglochidiatus Engelm. var. toroweapensis P.C. Fisch.
,,,ECVIC,ECVIC4,Echinocereus viridiflorus Engelm. ssp. correllii (L.D. Benson) W. Blum & Mich. Lange
,,,ECVIC2,CEVIC,Cereus viridiflorus (Engelm.) Engelm. var. cylindricus Engelm.
,,,ECVIC2,ECCHC2,Echinocereus chloranthus (Engelm.) Haage var. cylindricus (Engelm.) N.P. Taylor
,,,ECVIC2,ECVIC5,Echinocereus viridiflorus Engelm. ssp. cylindricus (Engelm.) N.P. Taylor
,,,ECVIC6,ECCH,Echinocereus chloranthus (Engelm.) Haage
,,,ECVIC6,ECVIC3,Echinocereus viridiflorus Engelm. ssp. chloranthus (Engelm.) N.P. Taylor
,,,ECVID,ECDA2,Echinocereus davisii A.D. Houghton
,,,ECVID,ECVID2,Echinocereus viridiflorus Engelm. ssp. davisii (A.D. Houghton) N.P. Taylor
,,,ECVIV,ECCHN,"Echinocereus chloranthus (Engelm.) Haage var. neocapillus D. Weniger, nom. nud."
,,,ECVIV,ECVIS,"Echinocereus viridiflorus Engelm. var. standleyi (Britton & Rose) Orcutt ex D. Weniger, nom. nud."
,,,ECWA3,ECWA2,"Echinocactus warnockii (L.D. Benson) D. Weniger, nom. nud."
,,,ECWA3,NEWA,Neolloydia warnockii L.D. Benson
,,,ECWA3,SCWA,Sclerocactus warnockii (L.D. Benson) N.P. Taylor
,,,EPBO,EPMIB,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. bokei (L.D. Benson) Glass & R.A. Foster
,,,EPHO2,EPPHH,Epiphyllum phyllanthus (L.) Haw. var. hookeri (Link & Otto) Kimn.
,,,EPMI2,EPMIM,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. micromeris
,,,EPMI2,MAMI5,Mammillaria micromeris Engelm.
,,,ESAL,COAL9,Coryphantha albicolumnaria (Hester) A.D. Zimmerman
,,,ESAL,MAAL14,"Mammillaria albicolumnaria (Hester) D. Weniger, nom. nud."
,,,ESAL2,COAL10,Coryphantha alversonii (J.M. Coult.) Orcutt
,,,ESAL2,COVIA,Coryphantha vivipara (Nutt.) Britton & Rose var. alversonii (J.M. Coult.) L.D. Benson
,,,ESAL2,ESVIA2,Escobaria vivipara (Nutt.) Buxbaum var. alversonii (J.M. Coult.) D.R. Hunt
,,,ESAL2,MAAL9,Mammillaria alversonii (J.M. Coult.) J.M. Coult. ex Zeissold
,,,ESDAC,COCH5,Coryphantha chaffeyi (Britton & Rose) Fosberg
,,,ESDAC,ESCH,Escobaria chaffeyi Britton & Rose
,,,ESDAC,ESDAC2,Escobaria dasyacantha (Engelm.) Britton & Rose ssp. chaffeyi (Britton & Rose) N.P. Taylor
,,,ESDAD,CODA,Coryphantha dasyacantha (Engelm.) Orcutt
,,,ESDAD,MADA3,Mammillaria dasyacantha Engelm.
,,,ESDU,CODU,Coryphantha duncanii (Hester) L.D. Benson
,,,ESDU,ESDAD2,Escobaria dasyacantha (Engelm.) Britton & Rose var. duncanii (Hester) N.P. Taylor
,,,ESDU,MADU2,"Mammillaria duncanii (Hester) D.D. Weniger, nom. nud."
,,,ESEM,COPO8,Coryphantha pottsiana (Poselg.) A.D. Zimmerman
,,,ESEM,CORO2,Coryphantha robertii A. Berger
,,,ESEM,ESBE2,Escobaria bella Britton & Rose
,,,ESEM,ESRU2,Escobaria runyonii Britton & Rose
,,,ESEM,MABE3,"Mammillaria bella (Britton & Rose) D. Weniger, nom. nud."
,,,ESEM,MARO8,"Mammillaria robertii (A. Berger) D. Weniger, nom. nud."
,,,ESHE,COHE5,Coryphantha hesteri Y. Wright
,,,ESHE,MAHE5,"Mammillaria hesteri (Y. Wright) D. Weniger, nom. nud."
,,,ESMI2,COMI4,Coryphantha minima Baird
,,,ESMI2,CONE2,Coryphantha nellieae Croizat
,,,ESMI2,ESNE,Escobaria nellieae (Croizat) Backeb.
,,,ESMI2,MANE4,Mammillaria nellieae (Croizat) Croizat
,,,ESMI3,COMI5,Coryphantha missouriensis (Sweet) Britton & Rose
,,,ESMI3,COMIC,Coryphantha missouriensis (Sweet) Britton & Rose var. caespitosa (Engelm.) L.D. Benson
,,,ESMI3,COMIR,Coryphantha missouriensis (Sweet) Britton & Rose var. robustior (Engelm.) L.D. Benson
,,,ESMI3,COSI5,Coryphantha similis (Engelm.) Britton & Rose
,,,ESMI3,ESMIC,Escobaria missouriensis (Sweet) D.R. Hunt var. caespitosa (Engelm.) D.R. Hunt
,,,ESMI3,ESMIM2,Escobaria missouriensis (Sweet) D.R. Hunt var. missouriensis
,,,ESMI3,ESMIN,Escobaria missouriensis (Sweet) D.R. Hunt ssp. navajoensis Hochstätter
,,,ESMI3,ESMIR,Escobaria missouriensis (Sweet) D.R. Hunt var. robustior (Engelm.) D.R. Hunt
,,,ESMI3,ESMIS,Escobaria missouriensis (Sweet) D.R. Hunt var. similis (Engelm.) N.P. Taylor
,,,ESMI3,MAMI7,Mammillaria missouriensis Sweet
,,,ESMI3,MARO6,"Mammillaria roseiflora (Lahman) D. Weniger, nom. nud."
,,,ESMI3,MASI8,Mammillaria similis Engelm.
,,,ESMI3,MASIR,Mammillaria similis Engelm. var. robustior Engelm.
,,,ESMI3,NEMI3,Neobesseya missouriensis (Sweet) Britton & Rose
,,,ESMI3,NESI3,Neomammillaria similis (Engelm.) Britton & Rose ex Rydb.
,,,ESMI3,NEWI,Neobesseya wissmannii (Hildmann ex K. Schum.) Britton & Rose
,,,ESOR2,COOR6,Coryphantha organensis A.D. Zimmerman
,,,ESORO,COSTD,Coryphantha strobiliformis (Poselg.) Moran var. durispina (Quehl) L.D. Benson
,,,ESORO,COSTO,Coryphantha strobiliformis (Poselg.) Moran var. orcuttii (Boed.) L.D. Benson
,,,ESRO,CORO3,Coryphantha robbinsiorum (W.H. Earle) A.D. Zimmerman
,,,ESRO,CORO6,Cochiseia robbinsiorum W.H. Earle
,,,ESSNL,COSNL,Coryphantha sneedii (Britton & Rose) A. Berger var. leei (Rose ex Boed.) L.D. Benson
,,,ESSNL,ESLE2,Escobaria leei Rose ex Boed.
,,,ESSNL,ESSNL2,Escobaria sneedii Britton & Rose ssp. leei (Rose ex Boed.) D.R. Hunt
,,,ESSNL,MALE4,"Mammillaria leei (Rose ex Boed.) D. Weniger, nom. nud."
,,,ESSNS,COSN,Coryphantha sneedii (Britton & Rose) A. Berger
,,,ESSNS,MASN,Mammillaria sneedii (Britton & Rose) Cory
,,,ESTUT,COST7,Coryphantha strobiliformis auct. non (Poselg.) Orcutt
,,,ESTUT,ESST,Escobaria strobiliformis auct. non (Poselg.) Scheer ex Boed.
,,,ESTUT,MATU3,Mammillaria tuberculosa Engelm.
,,,ESVIA,COAR12,Coryphantha arizonica (Engelm.) Britton & Rose
,,,ESVIA,COVIA2,Coryphantha vivipara (Nutt.) Britton & Rose var. arizonica (Engelm.) W.T. Marshall
,,,ESVIA,MAAR8,Mammillaria arizonica Engelm.
,,,ESVIA,MAVIA,Mammillaria vivipara (Nutt.) Haw. var. arizonica (Engelm.) L.D. Benson
,,,ESVIB,COBI5,Coryphantha bisbeeana Orcutt
,,,ESVIB,COVIB,Coryphantha vivipara (Nutt.) Britton & Rose var. bisbeeana (Orcutt) L.D. Benson
,,,ESVIB2,COVIB2,Coryphantha vivipara (Nutt.) Britton & Rose var. buoflama P.C. Fisch.
,,,ESVID,CODE8,Coryphantha deserti (Engelm.) Britton & Rose
,,,ESVID,COVID,Coryphantha vivipara (Nutt.) Britton & Rose var. deserti (Engelm.) W.T. Marshall
,,,ESVID,MADE2,Mammillaria deserti Engelm.
,,,ESVID,MAVID,"Mammillaria vivipara (Nutt.) Haw. var. deserti (Engelm.) D. Weniger, nom. nud."
,,,ESVIK,COVIK,Coryphantha vivipara (Nutt.) Britton & Rose var. kaibabensis P.C. Fisch.
,,,ESVIN,CONE4,Coryphantha neomexicana (Engelm.) Britton & Rose
,,,ESVIN,COVIN,Coryphantha vivipara (Nutt.) Britton & Rose var. neomexicana (Engelm.) Backeb.
,,,ESVIN,MANE5,Mammillaria neomexicana Engelm.
,,,ESVIN,MAVIN,Mammillaria vivipara (Nutt.) Haw. var. neomexicana (Engelm.) Engelm.
,,,ESVIR,COFR10,Coryphantha fragrans Hester
,,,ESVIR,CORA8,Coryphantha radiosa (Engelm.) Rydb.
,,,ESVIR,COVIR,Coryphantha vivipara (Nutt.) Britton & Rose var. radiosa (Engelm.) Backeb.
,,,ESVIR,MAFR7,"Mammillaria fragrans (Hester) D. Weniger, nom. nud."
,,,ESVIR,MAVIR,Mammillaria vivipara (Nutt.) Haw. var. radiosa Engelm.
,,,ESVIR2,COVIR2,Coryphantha vivipara (Nutt.) Britton & Rose var. rosea (Clokey) L.D. Benson
,,,ESVIV,COMIM,Coryphantha missouriensis (Sweet) Britton & Rose var. marstonii (Clover) L.D. Benson
,,,ESVIV,COVI9,Coryphantha vivipara (Nutt.) Britton & Rose
,,,ESVIV,ESMIM,Escobaria missouriensis (Sweet) D.R. Hunt var. marstonii (Clover) D.R. Hunt
,,,ESVIV,MAVI8,Mammillaria vivipara (Nutt.) Haw.
,,,ESVIV,MAVIB,Mammillaria vivipara (Nutt.) Haw. var. borealis Engelm.
,,,FECYC,ECAC3,Echinocactus acanthodes Lem.
,,,FECYC,FEAC,Ferocactus acanthodes (Lem.) Britton & Rose
,,,FECYL,ECLE3,Echinocactus lecontei Engelm.
,,,FECYL,FEACL,Ferocactus acanthodes (Lem.) Britton & Rose var. lecontei (Engelm.) Lindsay
,,,FECYL,FECYL2,Ferocactus cylindraceus (Engelm.) Orcutt ssp. lecontei (Engelm.) N.P. Taylor
,,,FECYL,FELE2,Ferocactus lecontei (Engelm.) Britton & Rose
,,,FEEA2,FEACE,Ferocactus acanthodes (Lem.) Britton & Rose var. eastwoodiae L.D. Benson
,,,FEEA2,FECYE,Ferocactus cylindraceus (Engelm.) Orcutt var. eastwoodiae (L.D. Benson) N.P. Taylor
,,,FEEM,FECO2,Ferocactus covillei Britton & Rose
,,,FEHAH,ECHA2,Echinocactus hamatacanthus Muehlenpf.
,,,FEHAS,ECSI2,Echinocactus sinuatus A. Dietr.
,,,FEHAS,FEHAS2,Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose ssp. sinuatus (A. Dietr.) N.P. Taylor
,,,FEVI2,ECVI,Echinocactus viridescens Torr. & A. Gray
,,,FEWI,ECWI2,Echinocactus wislizeni Engelm.
,,,GLUN,SCUN4,Sclerocactus uncinatus (Galeotti) N.P. Taylor
,,,GLUNU,ANUN5,Ancistrocactus uncinatus (Galeotti) L.D. Benson
,,,GLUNU,ECUN3,Echinocactus uncinatus Galeotti
,,,GLUNU,SCUNU5,Sclerocactus uncinatus (Galeotti) N.P. Taylor var. uncinatus (Galeotti) N.P. Taylor [excluded]
,,,GLUNU,THUN4,Thelocactus uncinatus (Galeotti) W.T. Marshall
,,,GLUNW,ANUNW,Ancistrocactus uncinatus (Galeotti) L.D. Benson var. wrightii (Engelm.) L.D. Benson
,,,GLUNW,ECUNW,Echinocactus uncinatus Galeotti var. wrightii Engelm.
,,,GLUNW,FEUNW,Ferocactus uncinatus (Galeotti) Britton & Rose var. wrightii (Engelm.) N.P. Taylor
,,,GLUNW,SCUNW,Sclerocactus uncinatus (Galeotti) N.P. Taylor var. wrightii (Engelm.) N.P. Taylor
,,,GLUNW,SCUNW2,Sclerocactus uncinatus (Galeotti) N.P. Taylor ssp. wrightii (Engelm.) N.P. Taylor
,,,GRAG3,OPAG,Opuntia aggeria B.E. Ralston & Hilsenb.
,,,GRCL,OPCL,Opuntia clavata Engelm.
,,,GREM,OPEM,Opuntia emoryi Engelm.
,,,GREM,OPST,Opuntia stanlyi Engelm.
,,,GRGR6,OPGR5,Opuntia grahamii Engelm.
,,,GRGR6,OPSCG,Opuntia schottii Engelm. var. grahamii (Engelm.) L.D. Benson
,,,GRKU,OPKU,Opuntia kunzei Rose
,,,GRKU,OPSTK,Opuntia stanlyi Engelm. var. kunzei (Rose) L.D. Benson
,,,GRKU,OPSTP2,Opuntia stanlyi Engelm. var. peeblesiana L.D. Benson
,,,GRKU,OPWR2,Opuntia wrightiana E.M. Baxter
,,,GRPA11,OPEM2,Opuntia emoryi auct. non Engelm.
,,,GRPA11,OPPA,Opuntia parishii Orcutt
,,,GRPA11,OPSTP,Opuntia stanlyi Engelm. var. parishii (Orcutt) L.D. Benson
,,,GRPU3,OPBA3,Opuntia barkleyana (Daston) Rowley
,,,GRPU3,OPBR3,Opuntia brachyrhopalica (Daston) Rowley
,,,GRPU3,OPGR6,Opuntia gracilicylindrica (Wiegand & Backeb.) Rowley
,,,GRPU3,OPPU,Opuntia pulchella Engelm.
,,,GRPU3,OPPY2,Opuntia pygmaea (Wiegand & Backeb.) Rowley
,,,GRPU3,OPSP6,Opuntia spectatissima (Daston) Rowley
,,,GRPU3,OPTU5,Opuntia tuberculosirhopalica (Wiegand & Backeb.) Rowley
,,,GRPU3,OPWI3,Opuntia wiegandii (Backeb.) Rowley
,,,GRSC6,OPDE2,Opuntia densispina B.E. Ralston & Hilsenb.
,,,GRSC6,OPSC,Opuntia schottii Engelm.
,,,HAAB2,CEGRA,Cereus gracilis Mill. var. aboriginus (Small) L.D. Benson
,,,HAFR3,CEERF,Cereus eriophorus N.E. Pfeiffer & Otto var. fragrans (Small ex Britton & Rose) L.D. Benson
,,,HAGA,SCGA4,Schlumbergera gaertneri (Regel) Britton & Rose
,,,HAGR13,HADO3,Harrisia donae-antoniae M.L. Hooten
,,,HAMA7,CEMA7,Cereus martinii Labour.
,,,HAMA7,ERMA16,Eriocereus martinii (Labour.) Riccob.
,,,HAPO2,CEPO4,Cereus portoricensis (Britton) Urb.
,,,HAPO6,HABO,Harrisia bonplandii (Parmentier) Britton & Rose
,,,HASI,CEGRS,Cereus gracilis Mill. var. simpsonii (Small) L.D. Benson
,,,HYTR2,CETR9,Cereus trigonus Haw.
,,,HYUN3,CEUN,Cereus undatus Haw.
,,,LEGR6,CEGR8,Cereus grantianus (Britton) Kelsey & Dayton
,,,LEQU,CEQU2,Cereus quadricostatus Bello
,,,LOWI,LOWIE,Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult. var. echinata (Croizat) H. Bravo
,,,MABA9,MAOR5,Mammillaria orestera L.D. Benson
,,,MABA9,MAVI6,Mammillaria viridiflora (Britton & Rose) Boed.
,,,MADI3,MADII,Mammillaria dioica K. Brandegee var. incerta (Parish) Munz
,,,MAGR9,MAGRG4,Mammillaria grahamii Engelm. var. grahamii
,,,MAGR9,MAGRO,Mammillaria grahamii Engelm. var. oliviae (Orcutt) L.D. Benson
,,,MAGR9,MAMI2,Mammillaria microcarpa Engelm.
,,,MAGR9,MAMI6,Mammillaria milleri (Britton & Rose) Boed.
,,,MAGR9,MAMIA,Mammillaria microcarpa Engelm. var. auricarpa W.T. Marshall
,,,MAGR9,MAOL2,Mammillaria oliviae Orcutt
,,,MAHEH,MAGUH,Mammillaria gummifera Engelm. var. hemisphaerica (Engelm.) L.D. Benson
,,,MAHEH,MAHEH3,Mammillaria heyderi Muehlenpf. ssp. hemisphaerica (Engelm.) D.R. Hunt
,,,MAHEH2,MAGUA,Mammillaria gummifera Engelm. var. applanata (Engelm.) L.D. Benson
,,,MAHEH2,MAHEA,Mammillaria heyderi Muehlenpf. var. applanata Engelm.
,,,MAHEM,MAGU,Mammillaria gummifera Engelm. p.p.
,,,MAHEM,MAGUM,Mammillaria gummifera Engelm. var. macdougalii (Rose) L.D. Benson
,,,MAHEM,MAHEM3,Mammillaria heyderi Muehlenpf. ssp. macdougalii (Rose) D.R. Hunt
,,,MAHEM,MAMA17,Mammillaria macdougalii Rose
,,,MALA2,MALAD,Mammillaria lasiacantha Engelm. var. denudata Engelm.
,,,MAME6,MAGUM2,Mammillaria gummifera Engelm. var. meiacantha (Engelm.) L.D. Benson
,,,MAME6,MAHEM2,Mammillaria heyderi Muehlenpf. var. meiacantha (Engelm.) L.D. Benson
,,,MAME6,MAHEM4,Mammillaria heyderi Muehlenpf. ssp. meiacantha (Engelm.) D.R. Hunt
,,,MANI3,MAEK,Mammillaria ekmanii Werderm.
,,,MANI3,NENI,Neomammillaria nivosa (Link ex N.E. Pfeiffer) Britton & Rose
,,,MAPRT,MAMU3,Mammillaria multiceps Salm-Dyck
,,,MAPRT,MAPRT2,Mammillaria prolifera (Mill.) Haw. ssp. texana (Engelm.) D.R. Hunt
,,,MASP3,DOSP2,Dolichothele sphaerica (A. Dietr.) Britton & Rose
,,,MASP3,MALOS,Mammillaria longimamma DC. var. sphaerica (A. Dietr.) K. Brandegee
,,,MATE4,PHTE9,Phellosperma tetrancistra (Engelm.) Britton & Rose
,,,MAWRW,MAWI3,Mammillaria wilcoxii Toumey ex K. Schum.
,,,MAWRW,MAWRW3,Mammillaria wrightii Engelm. ssp. wilcoxii (Toumey ex K. Schum.) D.R. Hunt
,,,MAWRW2,MAME8,"Mammillaria meridiorosei Castetter, Pierce & Schwerin"
,,,MEIN7,CAIN36,Cactus intortus Mill.
,,,MEIN7,MECO3,Melocactus communis (Aiton) Link & Otto
,,,NECO5,ECCO7,Echinocactus conoideus (DC.) Poselg.
,,,NECO5,MACO20,Mammillaria conoidea DC.
,,,OPAC2,OPENA,"Opuntia engelmannii Salm-Dyck ex Engelm. var. aciculata (Griffiths) D. Weniger, nom. nud."
,,,OPAM,OPCOA,Opuntia compressa J.F. Macbr. var. ammophila (Small) L.D. Benson
,,,OPAM,OPHUA,Opuntia humifusa (Raf.) Raf. var. ammophila (Small) L.D. Benson
,,,OPAM,OPIM2,Opuntia impedata Small
,,,OPAM,OPLA3,Opuntia lata Small
,,,OPAM,OPPI2,Opuntia pisciformis Small
,,,OPAM,OPTU7,Opuntia turgida Small
,,,OPAU2,OPBAA,Opuntia basilaris Engelm. & J.M. Bigelow var. aurea (E.M. Baxter) W.T. Marshall
,,,OPAU2,OPERA,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. aurea (E.M. Baxter) S.L. Welsh
,,,OPAU3,OPCOA2,Opuntia compressa J.F. Macbr. var. austrina (Small) L.D. Benson
,,,OPAU3,OPEB,Opuntia eburnispina Small
,,,OPAU3,OPHUA2,Opuntia humifusa (Raf.) Raf. var. austrina (Small) Dress
,,,OPAU3,OPPO2,Opuntia pollardii Britton & Rose
,,,OPAU3,OPPO6,Opuntia polycarpa Small
,,,OPAU7,OPMAA,Opuntia macrocentra Engelm. var. aureispina Brack & K.D. Heil
,,,OPBAB,OPBR5,Opuntia brachyclada Griffiths
,,,OPBAB2,OPBAH,Opuntia basilaris Engelm. & J.M. Bigelow var. heilii S.L. Welsh & Neese
,,,OPBAB2,OPBAR,Opuntia basilaris Engelm. & J.M. Bigelow var. ramosa Parish
,,,OPBAB2,OPBAW2,Opuntia basilaris Engelm. & J.M. Bigelow var. whitneyana (E.M. Baxter) E.M. Baxter ex W.T. Marshall
,,,OPBAB2,OPBRH,Opuntia brachyclada Griffiths ssp. humistrata (Griffiths) Wiggins & Wolf
,,,OPBAB2,OPWH2,Opuntia whitneyana E.M. Baxter
,,,OPBAB2,OPWHA,Opuntia whitneyana E.M. Baxter var. albiflora E.M. Baxter
,,,OPBAL,OPLO,Opuntia longiareolata Clover & Jotter
,,,OPBAT,OPTR3,Opuntia treleasei J.M. Coult.
,,,OPCH2,OPLIC2,Opuntia lindheimeri Engelm. var. chisosensis Anthony
,,,OPCO13,OPCO6,"Opuntia columbiana Griffiths, database artifact"
,,,OPCO13,OPERC2,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. columbiana (Griffiths) L.D. Benson
,,,OPCO4,CACO56,Cactus cochenilliferus L.
,,,OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck
,,,OPCU,OPAN,Opuntia antillana Britton & Rose
,,,OPCU,OPOC3,Opuntia ochrocentra Small
,,,OPDI3,CADI22,Cactus dillenii Ker Gawl.
,,,OPDI3,OPAT2,Opuntia atrocapensis Small
,,,OPDI3,OPNI2,Opuntia nitens Small
,,,OPDI3,OPSTD,Opuntia stricta (Haw.) Haw. var. dillenii (Ker Gawl.) L.D. Benson
,,,OPDI3,OPTU4,Opuntia tunoidea Gibbes
,,,OPDI3,OPZE,Opuntia zebrina Small
,,,OPEL3,OPEL,"Opuntia ×ellisiana Griffiths, database artifact"
,,,OPENC,OPLIC,Opuntia lindheimeri Engelm. var. cuija (Griffiths & Hare) L.D. Benson
,,,OPENE,OPDI2,Opuntia dillei Griffiths
,,,OPENE,OPDI5,Opuntia discata Griffiths
,,,OPENE,OPLIT,Opuntia lindheimeri Engelm. var. tricolor (Griffiths) L.D. Benson
,,,OPENE,OPME2,Opuntia megacarpa Griffiths
,,,OPENE,OPMI2,Opuntia microcarpa Engelm. ex B.D. Jacks.
,,,OPENE,OPOCM,Opuntia occidentalis Engelm. & J.M. Bigelow var. megacarpa (Griffiths) Munz
,,,OPENE,OPPHD,Opuntia phaeacantha Engelm. var. discata (Griffiths) L.D. Benson & Walkington
,,,OPENE,OPSU2,Opuntia ×subarmata Griffiths (pro sp.)
,,,OPENE,OPTA,Opuntia tardospina Griffiths
,,,OPENE,OPTR6,Opuntia tricolor Griffiths
,,,OPENF,OPPHF,Opuntia phaeacantha Engelm. var. flavispina L.D. Benson
,,,OPENF2,OPFL,Opuntia flexospina Griffiths
,,,OPENF2,OPSTF,Opuntia strigil Engelm. var. flexospina (Griffiths) L.D. Benson
,,,OPENL,OPENA2,"Opuntia engelmannii Salm-Dyck ex Engelm. var. alta (Griffiths) D. Weniger, nom. nud."
,,,OPENL,OPENC2,"Opuntia engelmannii Salm-Dyck ex Engelm. var. cacanapa (Griffiths) D. Weniger, nom. nud."
,,,OPENL,OPEND,Opuntia engelmannii Salm-Dyck ex Engelm. var. dulcis (Engelm.) Engelm. ex K. Schum.
,,,OPENL,OPENT,"Opuntia engelmannii Salm-Dyck ex Engelm. var. texana (Griffiths) D. Weniger, nom. nud."
,,,OPENL,OPLI,Opuntia lindheimeri Engelm.
,,,OPENL,OPLIL,Opuntia lindheimeri Engelm. var. lehmannii L.D. Benson
,,,OPENL2,OPLI4,Opuntia linguiformis Griffiths
,,,OPENL2,OPLIL2,Opuntia lindheimeri Engelm. var. linguiformis (Griffiths) L.D. Benson
,,,OPFI,CAFI8,Cactus ficus-indica L.
,,,OPFI,OPCO10,Opuntia compressa J.F. Macbr.
,,,OPFI,OPOP,"Opuntia opuntia (L.) Karst., nom. inval."
,,,OPFI,OPVU2,Opuntia vulgaris Mill.
,,,OPFR,CAFR13,Cactus fragilis Nutt.
,,,OPFR,OPBR4,Opuntia brachyarthra Engelm. & J.M. Bigelow
,,,OPFR,OPFRB,Opuntia fragilis (Nutt.) Haw. var. brachyarthra (Engelm. & J.M. Bigelow) J.M. Coult.
,,,OPFR,OPFRB2,Opuntia fragilis (Nutt.) Haw. ssp. brachyarthra (Engelm. & J.M. Bigelow) F.A.C. Weber
,,,OPFR,OPFRD2,Opuntia fragilis (Nutt.) Haw. var. denudata Wiegand & Backeb.
,,,OPFR,OPFRF,Opuntia fragilis (Nutt.) Haw. var. fragilis
,,,OPGO,OPCHG,Opuntia chlorotica Engelm. & J.M. Bigelow var. gosseliniana (F.A.C. Weber) D.J. Ferguson
,,,OPGO,OPVIG,Opuntia violacea Engelm. var. gosseliniana (F.A.C. Weber) L.D. Benson
,,,OPHU,OPCA5,Opuntia calcicola Wherry
,,,OPHU,OPCO12,Opuntia compressa auct. non J.F. Macbr.
,,,OPHU,OPCOA3,"Opuntia compressa J.F. Macbr. var. allairei (Griffiths) D. Weniger, nom. nud."
,,,OPHU,OPCOF,"Opuntia compressa J.F. Macbr. var. fuscoatra (Engelm.) D. Weniger, nom. nud."
,,,OPHU,OPCOM,Opuntia compressa J.F. Macbr. var. microsperma (Engelm. & J.M. Bigelow) L.D. Benson
,,,OPHU,OPCU3,Opuntia cumulicola Small
,,,OPHU,OPHUH,Opuntia humifusa (Raf.) Raf. var. humifusa
,,,OPHU,OPRA2,Opuntia rafinesquei Engelm.
,,,OPLA2,OPPHL,Opuntia phaeacantha Engelm. var. laevis (J.M. Coult.) L.D. Benson
,,,OPLIL3,OPENL3,Opuntia engelmannii Salm-Dyck ex Engelm. var. littoralis Engelm.
,,,OPLIL3,OPOCL,Opuntia occidentalis Engelm. & J.M. Bigelow var. littoralis (Engelm.) Parish
,,,OPLIP,OPCOP,Opuntia covillei Britton & Rose var. piercei (Fosberg) Munz
,,,OPLIP,OPOCP,Opuntia occidentalis Engelm. & J.M. Bigelow var. piercei (Fosberg) Munz
,,,OPLIP,OPPHP2,Opuntia phaeacantha Engelm. var. piercei Fosberg
,,,OPMA3,OPLIM,Opuntia littoralis (Engelm.) Cockerell var. martiniana (L.D. Benson) L.D. Benson
,,,OPMA3,OPMAM4,Opuntia macrocentra Engelm. var. martiniana L.D. Benson
,,,OPMAM,OPVI,Opuntia violacea Engelm.
,,,OPMAM,OPVIC,Opuntia violacea Engelm. var. castetteri L.D. Benson
,,,OPMAM,OPVIM,Opuntia violacea Engelm. var. macrocentra (Engelm.) L.D. Benson
,,,OPMAM3,OPCOG,"Opuntia compressa J.F. Macbr. var. grandiflora (Engelm.) D. Weniger, nom. nud."
